person,personLabel,arTitle,enTitle,image,source
http://www.wikidata.org/entity/Q52834163,خالد القحطاني (لاعب كرة قدم سعودي),خالد القحطاني (لاعب كرة قدم مواليد 1997),,,GCC_public_figures
http://www.wikidata.org/entity/Q53430335,إسماعيل البلوشي,إسماعيل البلوشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q53431017,علي خالد,علي خالد,,,GCC_public_figures
http://www.wikidata.org/entity/Q53431523,حمد خالد,حمد خالد,,,GCC_public_figures
http://www.wikidata.org/entity/Q53433294,محسن عبد الله,محسن عبد الله,,,GCC_public_figures
http://www.wikidata.org/entity/Q53434900,محمد عبد الله الحمادي,محمد عبد الله الحمادي (لاعب كرة قدم إماراتي),,,GCC_public_figures
http://www.wikidata.org/entity/Q53437517,بدر العطاس,بدر العطاس,,,GCC_public_figures
http://www.wikidata.org/entity/Q53438598,عبد الرحمن العامري,عبد الرحمن العامري,,,GCC_public_figures
http://www.wikidata.org/entity/Q53444773,محمد سرواشي,محمد سرواشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q53445411,حمد الجسمي,حمد الجسمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q53446122,أحمد الرزي,أحمد الرزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q53447077,محمد هلال النعيمي,محمد هلال النعيمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q53448125,نهيان سعيد,نهيان سعيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q53448376,محمد اليماحي,محمد اليماحي (لاعب كرة قدم مواليد 1995),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861382,خالد الفراج,خالد الفراج,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861485,سلطان القليميش,سلطان القليميش,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861488,سلطان المديرس,سلطان المديرس,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861494,عبد الرحمن القرني,عبد الرحمن القرني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861499,عبد الرحمن نجر,عبد الرحمن نجر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861497,صبري المولد,صبري المولد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861503,فارس القاضي,فارس القاضي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861506,سلطان تنكر,سلطان تنكر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861508,أحمد سعد المالكي,أحمد المالكي (لاعب كرة قدم مواليد 1984),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861515,سامي ماطري,سامي ماطري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861512,حسام الدين الشاذلي,حسام الدين الشاذلي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861522,حسين أمباب,حسين أمباب,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861520,مهند علاقي,مهند علاقي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861526,أسامة الأمير,أسامة الأمير,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861530,يحيى عبد الرحمن دغريري,يحيى دغريري (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861533,فواز مجعدل,فواز مجعدل,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861539,خالد آل حمسل,خالد آل حمسل,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861536,محمد شنيمر,محمد شنيمر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861542,رمزي الحسني,رمزي الحسني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861547,عبد الله السلامي,عبد الله السلامي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861544,سلطان مدبش,سلطان مدبش,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861549,علي شنيمر,علي شنيمر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861555,عماد سحاري,عماد سحاري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861553,عماد رديف,عماد رديف,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861558,بندر عبده,بندر عبده,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861561,عصام حكمي,عصام حكمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861564,فيصل قيسي,فيصل قيسي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861571,سلطان صفحي,سلطان صفحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861569,موسى مشرقي,موسى مشرقي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861678,فراس الخصيبي,فراس الخصيبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861694,خير الله الدوسري,خير الله الدوسري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861698,بندر مساعد,بندر مساعد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861702,بندر البطي,بندر البطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861700,ناصر حديب,ناصر حديب,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861706,سعيد المسماري,سعيد المسماري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861710,مايد كرم,مايد كرم,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861711,صلاح الشحي,صلاح الشحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861709,محمد إبراهيم صالح,محمد الجسمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861725,محمد صالح سليمان,محمد صالح سليمان,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861731,محمد علي حسين,محمد علي حسين,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861744,سعود مصبح,سعود مصبح,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861745,خليفة القايدي,خليفة القايدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861749,عادل عبد الكريم,عادل عبد الكريم,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861755,أحمد موسى صقر,أحمد موسى (لاعب كرة قدم إماراتي),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861758,أحمد الحفيتي,أحمد الحفيتي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861759,مبارك حسن,مبارك حسن,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861756,مايد المسماري,مايد المسماري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861767,فاطمة الطائي,فاطمة الطائي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861769,نواف الراهي,نواف الراهي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861774,جمهور الشمراني,جمهور الشمراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861779,عدنان بيشوه,عدنان بيشوه,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861783,عادل صقر,عادل صقر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861781,أيوب عمر,أيوب عمر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861786,عبد الله الوحداني,عبد الله الوحداني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861787,عدنان الجسمي,عدنان الجسمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861784,أحمد المطوع,أحمد المطوع,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861791,جمال جاسم,جمال جاسم,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861788,علي يعقوب,علي يعقوب (لاعب كرة قدم إماراتي),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861793,جابر أسد,جابر أسد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861796,علي الشهري,علي الشهري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861800,ناصر عبيد,ناصر عبيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861806,جمعة صنقور,جمعة صنقور,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861807,حاتم عبد الرحمن,حاتم عبد الرحمن,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861805,خالد دهكوني,خالد دهكوني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861808,حسين سهراب,حسين سهراب,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861833,أحمد مراد البلوشي,أحمد مراد البلوشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861871,عبد العزيز هارون,عبد العزيز هارون,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861903,إبراهيم الحوشان,إبراهيم الحوشان,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861911,ناصر العزاز,ناصر العزاز,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861919,ميرة علي,ميرة علي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861930,بدور محمد,بدور محمد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861931,فاطمة البنداري,فاطمة البنداري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861928,ليلى المقبالي,ليلى المقبالي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861929,نسمة مصطفى,نسمة مصطفى,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861935,سعد الجزاف,سعد الجزاف,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861933,يحيى عبد الرسول,يحيى عبد الرسول,,http://commons.wikimedia.org/wiki/Special:FilePath/Yahya%20Abd%20al-Rasul%20-%209%20June%202020%20%2801%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q54861938,عبد الله الجزاف,عبد الله الجزاف,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861939,ياسر سيف,ياسر سيف,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861936,أحمد الصايغ,أحمد الصايغ,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861940,ياسر القرمزي,ياسر القرمزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861941,عبد الله سويد,عبد الله سويد,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861946,حسين الرفاعي,حسين الرفاعي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861945,نجيب النواخذة,نجيب النواخذة,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861950,مصطفى البطران,مصطفى البطران,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861949,عطية الشهراني,عطية الشمراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861954,عبد المحسن الصبحي,عبد المحسن الصبحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861959,عبد الرحيم الخميس,عبد الرحيم الخميس,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861963,حسن هوساوي,حسن هوساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861964,ناصر الخليفة,ناصر الخليفة,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861970,مهند النجعي,مهند النجعي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861975,عبد الرحمن آل سليم,عبد الرحمن آل سليم,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861976,محمد ناصر الدوسري,محمد الدوسري (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q54861983,عماد عبد الله,عماد عبد الله,,http://commons.wikimedia.org/wiki/Special:FilePath/Imad%20Abdullah%2C%20Bahrain%20TV%20-%20Jun%2018%2C%202020.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q54861980,محمد الصفار,محمد الصفار,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861995,إبراهيم القحومي,إبراهيم القحومي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861998,نواف بو عامر,نواف بو عامر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861999,بندر الظفيري,بندر الظفيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q54861997,عبد الله السحيمي,عبد الله السحيمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862000,فيصل فوزي,فيصل فوزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862006,سعيد بن عفصان,سعيد بن عفصان,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862007,خديجة سليمان,خديجة سليمان,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862012,حميد العوضي,حميد العوضي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862089,فيصل الشايجي,فيصل الشايجي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862093,نواف الركابي,نواف الركابي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862104,محمد اليوسف,محمد اليوسف,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862110,عبد الرحمن العروان,عبد الرحمن العروان,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862108,حسين الجويهر,حسين الجويهر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862115,عبد الله الباهتي,عبد الله الباهتي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862143,نوال باقر,نوال باقر,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862160,حمد الكبيسي,حمد الكبيسي,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862167,نضال أبو نواس,نضال أبو نواس,,,GCC_public_figures
http://www.wikidata.org/entity/Q54862171,طلال الحربي,طلال الحربي,,,GCC_public_figures
